,Unnamed: 0,Company (Maker-if known),Specific Bean Origin or Bar Name,REF,Review Date,Cocoa Percent,Company Location,Rating,Bean Type,Broad Bean Origin
854,854,Hummingbird,"Ocumare, Cumboto",1097,2013,70,Canada,3.25,"Trinitario, Criollo",Venezuela
855,855,Hummingbird,Amazonas,1097,2013,70,Canada,3.75,Forastero,Venezuela
856,856,Idilio (Felchlin),"Chuao, Venezuela",1085,2013,72,Switzerland,3.75,Trinitario,Venezuela
857,857,Idilio (Felchlin),Coopertiva Amazona,725,2011,72,Switzerland,3.75,Criollo,Venezuela
858,858,Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, 48hr c.",725,2011,72,Switzerland,3.75, ,Venezuela
859,859,Idilio (Felchlin),"Choroni, Finca Torres, 48hr c.",729,2011,72,Switzerland,3.25,Criollo,Venezuela
860,860,Idilio (Felchlin),"Ocumare, H. Cata, 48hr c.",733,2011,72,Switzerland,3.75,Criollo,Venezuela
861,861,Idilio (Felchlin),"Porcelana, Zulia",733,2011,74,Switzerland,4.0,Criollo,Venezuela
862,862,Idilio (Felchlin),"Ocumare, H. Cata, w/ nibs",737,2011,72,Switzerland,3.5,Criollo,Venezuela
863,863,Idilio (Felchlin),"Carenero Superior, Urrutia, Barlovento",737,2011,70,Switzerland,4.0,Trinitario,Venezuela
864,864,Idilio (Felchlin),Coopertiva Amazona w/ nibs,737,2011,72,Switzerland,4.0,Criollo,Venezuela
865,865,Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, w/ nibs",737,2011,72,Switzerland,4.0, ,Venezuela
866,866,Indah,India (south),1788,2016,61,India,2.5, ,India
867,867,Indaphoria,La Red,821,2012,70,U.S.A.,3.25, ,Dominican Republic
868,868,Indaphoria,"Conacado, Manifesto",907,2012,70,U.S.A.,2.75, ,Dominican Republic
869,869,Indi,Honduras,1255,2014,77,U.S.A.,3.0, ,Honduras
870,870,iQ Chocolate,"Satipo region, white label",943,2012,72,Scotland,2.75,Criollo,Peru
871,871,iQ Chocolate,black label,943,2012,72,Scotland,3.0, ,Peru
872,872,Isidro,Madagascar,1275,2014,72,U.S.A.,3.5,Trinitario,Madagascar
873,873,Isidro,Peru,1279,2014,72,U.S.A.,2.25, ,Peru
874,874,Isidro,Belize,1279,2014,72,U.S.A.,3.25,Trinitario,Belize
875,875,Isidro,Dominican Republic,1279,2014,72,U.S.A.,3.25, ,Dominican Republic
876,876,Izard,"Maya Mountain, Toledo, Batch 29",1542,2015,70,U.S.A.,3.5,Trinitario,Belize
877,877,Izard,"Elvesia P., Batch 32",1546,2015,70,U.S.A.,2.75, ,Dominican Republic
878,878,Jacque Torres,Trinatario Treasure,5,2006,71,U.S.A.,2.0,Trinitario,Ghana
879,879,Jordis,Madagascar,1534,2015,63,Czech Republic,2.75,Trinitario,Madagascar
880,880,Just Good Chocolate,Belize,1375,2014,70,U.S.A.,3.5,Trinitario,Belize
881,881,Just Good Chocolate,Madagascar,1375,2014,70,U.S.A.,3.5,Trinitario,Madagascar
882,882,Just Good Chocolate,Peru,1375,2014,70,U.S.A.,4.0, ,Peru
883,883,Kah Kow,"Rizek Cacao, Cibao Valley, Domin. Rep.",1061,2013,70,Dominican Republic,3.5, ,Dominican Republic
884,884,Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,82,Dominican Republic,3.0, ,Dominican Republic
885,885,Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,55,Dominican Republic,3.25, ,Dominican Republic
886,886,Kah Kow,"Rizek Cacao, Domin. Rep.",1073,2013,62,Dominican Republic,3.25, ,Dominican Republic
887,887,Kakao,Peru,837,2012,64,Germany,2.5, ,Peru
888,888,Kakao,Vanuatu,387,2009,65,Germany,3.75,Trinitario,Vanuatu
889,889,Kallari (Ecuatoriana),Sisa 36hr/ W. F. blend prototype,241,2008,70,Ecuador,3.0, ,Ecuador
890,890,Kallari (Ecuatoriana),Sisa's Secret/ original micro,241,2008,70,Ecuador,3.5, ,Ecuador
891,891,Kallari (Ecuatoriana),Roberto,245,2008,75,Ecuador,2.75, ,Ecuador
892,892,Kallari (Ecuatoriana),Diego/ original micro,248,2008,85,Ecuador,2.5, ,Ecuador
893,893,Kallari (Ecuatoriana),Diego 48hr/ W.F. blend prototype,248,2008,85,Ecuador,2.75, ,Ecuador
894,894,Kallari (Ecuatoriana),Diego 60hr/ W.F. blend prototype,248,2008,85,Ecuador,3.0, ,Ecuador
895,895,Kallari (Ecuatoriana),Cacao Nacional W.F.,263,2008,75,Ecuador,2.5, ,Ecuador
896,896,Kallari (Ecuatoriana),Cacao Nacional W.F.,269,2008,85,Ecuador,3.0, ,Ecuador
897,897,Kaoka (Cemoi),Noir,404,2009,70,France,2.75, , 
898,898,Kaoka (Cemoi),Ecuador,423,2009,80,France,2.75, ,Ecuador
899,899,Kerchner,"La Red, Project Reserva, Guaconejo",1133,2013,70,U.S.A.,3.75, ,Dominican Republic
900,900,Ki' Xocolatl,Dark,431,2009,72,Mexico,2.0, ,Mexico
901,901,Kiskadee,"La Red, Guanconjeco",1251,2014,60,U.S.A.,3.0,Trinitario,Dominican Republic
902,902,Kto,San Martin,1422,2014,72,U.S.A.,2.5, ,Peru
903,903,Kto,Ocumare,1422,2014,72,U.S.A.,2.75, ,Venezuela
904,904,Kto,Belize,1422,2014,72,U.S.A.,3.0,Trinitario,Belize
905,905,Kto,Sambirano Valley,1422,2014,72,U.S.A.,3.25,Trinitario,Madagascar
906,906,Kto,Belize,1426,2014,90,U.S.A.,3.25,Trinitario,Belize
907,907,Kto,Elvesia,1426,2014,72,U.S.A.,3.25, ,Dominican Republic
908,908,Kto,ROIG,1426,2014,72,U.S.A.,3.25, ,Dominican Republic
909,909,K'ul,"Kafupbo, Petit Bourg, De Borgnes",1840,2016,70,U.S.A.,3.25, ,Haiti
910,910,K'ul,"Maranon, Fortunato No. 4",1852,2016,70,U.S.A.,2.75,Forastero (Nacional),Peru
911,911,K'ul,"Los Rios, Hacienda Limon, Heirloom",1852,2016,70,U.S.A.,3.75, ,Ecuador
912,912,K'ul,"Bahia, Fazenda Camboa",1852,2016,70,U.S.A.,3.75,Forastero,Brazil
913,913,Kyya,Uganda,1359,2014,73,U.S.A.,2.5,Forastero,Uganda
914,914,Kyya,Hispaniola,1359,2014,73,U.S.A.,3.0, ,Dominican Republic
915,915,Kyya,Ecuador,1363,2014,73,U.S.A.,2.5, ,Ecuador
916,916,Kyya,Madagascar,1363,2014,73,U.S.A.,3.0,Trinitario,Madagascar
917,917,L.A. Burdick (Felchlin),Peru,891,2012,74,U.S.A.,3.25, ,Peru
918,918,L.A. Burdick (Felchlin),Brazil,891,2012,70,U.S.A.,4.0, ,Brazil
919,919,L.A. Burdick (Felchlin),Chuao,927,2012,68,U.S.A.,3.75,Trinitario,Venezuela
920,920,L.A. Burdick (Felchlin),Quito,682,2011,74,U.S.A.,3.75, ,Ecuador
921,921,L.A. Burdick (Felchlin),Grenada,576,2010,75,U.S.A.,3.25,Trinitario,Grenada
922,922,L.A. Burdick (Felchlin),Dominican Republic,576,2010,74,U.S.A.,3.75, ,Dominican Republic
923,923,L.A. Burdick (Felchlin),Venzuela,597,2010,71,U.S.A.,3.0, ,Venezuela
924,924,L.A. Burdick (Felchlin),Madagascar,431,2009,64,U.S.A.,3.5,Trinitario,Madagascar
925,925,L.A. Burdick (Felchlin),Bolivian,451,2009,68,U.S.A.,3.0, ,Bolivia
926,926,La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 6, brown sugar",1892,2016,70,Japan,2.25,"Trinitario, Criollo",Peru
927,927,La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 7",1892,2016,70,Japan,2.5,"Trinitario, Criollo",Peru
928,928,La Chocolaterie Nanairo,"Tumbes, 2013 Harvest, Batch 8",1892,2016,70,Japan,3.0,Criollo,Peru
929,929,La Chocolaterie Nanairo,"Belize, 2014 Harvest, Batch 9",1892,2016,70,Japan,3.0,"Trinitario, Criollo",Belize
930,930,La Maison du Chocolat (Valrhona),"Cuana, 2013",1121,2013,74,France,2.75, ,"Africa, Carribean, C. Am."
931,931,La Maison du Chocolat (Valrhona),Tobago,1145,2013,60,France,3.25, ,Tobago
932,932,La Maison du Chocolat (Valrhona),"Acarigua, w/ nibs",1189,2013,56,France,3.25, ,Ecuador
933,933,La Maison du Chocolat (Valrhona),Loma Sotavento,891,2012,66,France,3.5, ,Dominican Republic
934,934,La Maison du Chocolat (Valrhona),Grenada,741,2011,68,France,3.5,Trinitario,Grenada
935,935,La Maison du Chocolat (Valrhona),Akosombo,346,2009,68,France,3.25,Forastero,Ghana
936,936,La Maison du Chocolat (Valrhona),"Porcelana, Pariguan",346,2009,69,France,3.5,Criollo (Porcelana),Venezuela
937,937,La Maison du Chocolat (Valrhona),Kuruba,439,2009,60,France,3.0, , 
938,938,La Maison du Chocolat (Valrhona),Orinoco,445,2009,60,France,3.75, , 
939,939,La Maison du Chocolat (Valrhona),"Cuana, 2008",230,2008,74,France,3.5,Blend,"Ven., Indonesia, Ecuad."
940,940,La Oroquidea,Peruvian Amazon,721,2011,72,Peru,2.5, ,Peru
941,941,La Pepa de Oro,Vinces,713,2011,60,Ecuador,3.25, ,Ecuador
942,942,Laia aka Chat-Noir,"Madagascar, Batch 59/100",1590,2015,75,France,2.75,Trinitario,Madagascar
943,943,Laia aka Chat-Noir,"Vietnam, Batch 50/100",1590,2015,75,France,2.75,Trinitario,Vietnam
944,944,Laia aka Chat-Noir,"Cuba, Batch 59/100",1590,2015,75,France,3.0, ,Cuba
945,945,Laia aka Chat-Noir,"Peru, Batch 51/100",1590,2015,75,France,3.25, ,Peru
946,946,Laia aka Chat-Noir,"Ivory Coast, Batch 56/100",1594,2015,75,France,3.0, ,Ivory Coast
947,947,Laia aka Chat-Noir,"Sao Tome, Batch 151",1638,2015,75,France,3.5,Forastero,Sao Tome
948,948,Laia aka Chat-Noir,"Bahia, Batch 148",1642,2015,75,France,3.25, ,Brazil
949,949,Laia aka Chat-Noir,"Lam Dong, Batch 153",1642,2015,75,France,3.75,Trinitario,Vietnam
950,950,Laia aka Chat-Noir,Cuba,1434,2014,70,France,2.75, ,Cuba
951,951,Laia aka Chat-Noir,Trinidad-Tobago,1438,2014,68,France,2.75, ,Trinidad-Tobago
952,952,Lajedo do Ouro,Catongo,927,2012,70,Brazil,3.5,Forastero (Catongo),Brazil
953,953,Lake Champlain (Callebaut),Tanzania,327,2009,75,U.S.A.,2.5, ,Tanzania
954,954,L'Amourette,Rugoso,1784,2016,80,U.S.A.,3.5,Trinitario,Nicaragua
955,955,L'Amourette,Carenero Superior,833,2012,75,U.S.A.,3.0,Trinitario,Venezuela
956,956,L'Amourette,Rio Caribe,833,2012,75,U.S.A.,3.0,Trinitario,Venezuela
957,957,L'Amourette,Blend,853,2012,72,U.S.A.,3.0,Criollo,"Peru, Ecuador, Venezuela"
958,958,Letterpress,"La Masica, Batch 7, FHIA",1952,2017,70,U.S.A.,3.5, ,Honduras
959,959,Letterpress,"Maya Mtn, Batch 18, Heirloom",1952,2017,70,U.S.A.,3.25, ,Belize
960,960,Letterpress,Liberia,1728,2016,70,U.S.A.,3.25, ,Liberia
961,961,Letterpress,Beniamo,1562,2015,70,U.S.A.,3.25, ,Bolivia
962,962,Letterpress,"San Juan Estate, Gran Couva",1562,2015,70,U.S.A.,3.5,Trinitario,Trinidad
963,963,Letterpress,San Andres,1566,2015,70,U.S.A.,3.0, ,Costa Rica
964,964,Letterpress,"La Red, Guaconejo",1566,2015,70,U.S.A.,3.25, ,Domincan Republic
965,965,Letterpress,Kokoa Kamili,1566,2015,70,U.S.A.,3.5, ,Tanzania
966,966,Letterpress,Maranura,1371,2014,70,U.S.A.,3.5,Forastero (Nacional),Peru
967,967,Levy,Sambirano,1231,2014,71,Finland,3.5,Criollo,Madagascar
968,968,Lilla,Madagascar,1856,2016,70,Finland,3.0,Trinitario,Madagascar
969,969,Lillie Belle,Perfect Illusion,855,2012,65,U.S.A.,3.5,Criollo,Peru
970,970,Lillie Belle,"Bolivia, Wild Thing",903,2012,68,U.S.A.,3.5,Criollo,Bolivia
971,971,Lillie Belle,La Selva,903,2012,68,U.S.A.,3.75, ,Peru
972,972,Lillie Belle,Purple Haze,947,2012,75,U.S.A.,2.75, ,"Venezuela, Dom. Rep."
973,973,Lillie Belle,"The Other One, Grand Cru",947,2012,74,U.S.A.,3.0, ,Dominican Republic
974,974,Lillie Belle,Wild Thing,947,2012,68,U.S.A.,3.5,Criollo,Bolivia
975,975,Lindt & Sprungli,Excellence (US Version),157,2007,85,Switzerland,3.0, , 
976,976,Loiza,Puerto Rico,1049,2013,65,Puerto Rico,2.5, ,Puerto Rico
977,977,Lonohana,"Haleiwa, O'ahu; Lonohana E., Kanahiku",1383,2014,70,U.S.A.,3.75, ,Hawaii
978,978,Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,65,U.S.A.,3.25, ,Hawaii
979,979,Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,75,U.S.A.,3.75, ,Hawaii
980,980,Lonohana,"Opaeula Estate, O'ahu, Nene, CG Exclusive",1093,2013,71,U.S.A.,3.0, ,Hawaii
981,981,Lonohana,"Opaeula Estate, O'ahu, Ele'ele",1097,2013,72,U.S.A.,3.0, ,Hawaii
982,982,Lonohana,"Hawaiian Crown, Kona Vanilla",1097,2013,70,U.S.A.,3.5, ,Hawaii
983,983,Love Bar,Nicaragua,1502,2015,75,U.S.A.,2.0, ,Nicaragua
984,984,Luker,Selva,552,2010,50,Colombia,2.75, ,"Colombia, Ecuador"
985,985,Luker,Macondo,552,2010,60,Colombia,3.0, ,"Colombia, Ecuador"
986,986,Luker,Misterio,552,2010,58,Colombia,3.0, ,"Colombia, Ecuador"
987,987,Luker,Santander,552,2010,65,Colombia,3.5, ,Colombia
988,988,Machu Picchu Trading Co.,Peru,721,2011,70,Peru,1.5, ,Peru
989,989,Machu Picchu Trading Co.,Peru,552,2010,55,Peru,2.25, ,Peru
990,990,Madecasse (Cinagra),Madagascar,284,2008,67,Madagascar,3.5,Trinitario,Madagascar
991,991,Madecasse (Cinagra),Madagascar,284,2008,70,Madagascar,3.75,Trinitario,Madagascar
992,992,Madecasse (Cinagra),Madagascar,284,2008,63,Madagascar,4.0,Trinitario,Madagascar
993,993,Madecasse (Cinagra),Madagascar,288,2008,75,Madagascar,3.5,Trinitario,Madagascar
994,994,Madre,Guadalcanal,1940,2017,73,U.S.A.,3.5, ,Solomon Islands
995,995,Madre,Puerto Rico,1085,2013,70,U.S.A.,2.75, ,Puerto Rico
996,996,Madre,Brazil,1085,2013,70,U.S.A.,3.5, ,Brazil
997,997,Madre,"Choobua, Kona",1089,2013,70,U.S.A.,2.75, ,Hawaii
998,998,Madre,"Xocunusco, Chiapas, Pichucalco",1089,2013,70,U.S.A.,2.75, ,Mexico
999,999,Madre,"Hamakua Coast, Kokoleka",991,2012,70,U.S.A.,3.25, ,Hawaii
1000,1000,Madre,"Criollo, Hawaii",995,2012,70,U.S.A.,3.25,Criollo,Hawaii
1001,1001,Madre,Kaua'i,995,2012,70,U.S.A.,3.5, ,Hawaii
1002,1002,Madre,Dominican,672,2011,70,U.S.A.,2.5, ,Dominican Republic
1003,1003,Madre,Upala,693,2011,70,U.S.A.,2.75, ,Costa Rica
1004,1004,Madre,"Chiapas, Triple Cacao",607,2010,72,U.S.A.,2.75, ,Mexico
1005,1005,Maglio,Africa,300,2008,75,Italy,2.0, ,Tanzania
1006,1006,Maglio,Ecuador,308,2008,70,Italy,3.0,Forastero (Nacional),Ecuador
1007,1007,Maglio,Cuba,308,2008,70,Italy,3.25,Criollo,Cuba
1008,1008,Maglio,Santo Domingo,308,2008,70,Italy,3.75,"Blend-Forastero,Criollo",Dominican Republic
1009,1009,Majani,Ecuador,531,2010,70,Italy,2.0, ,Ecuador
1010,1010,Malagasy (Chocolaterie Robert),Sambirano 2006,184,2007,75,Madagascar,2.75,Trinitario,Madagascar
1011,1011,Malagasy (Chocolaterie Robert),Mora Mora 2006,184,2007,73,Madagascar,3.5,Trinitario,Madagascar
1012,1012,Malagos,"Davao, Mt. Talamo foothills",1121,2013,65,Philippines,3.5,Trinitario,Philippines
1013,1013,Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate w/ nibs",502,2010,55,U.S.A.,3.5, ,Hawaii
1014,1014,Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate",311,2009,55,U.S.A.,2.75,Blend,Hawaii
1015,1015,Malmo,Chuao,1856,2016,70,Sweden,3.0, ,Venezuela
1016,1016,Mana,Ecuador,1446,2015,74,U.S.A.,2.5, ,Ecuador
1017,1017,Mana,Peru,1219,2014,74,U.S.A.,2.5, ,Peru
1018,1018,Mana,Venezuela,1219,2014,74,U.S.A.,2.75, ,Venezuela
1019,1019,Mana,Conacado,821,2012,74,U.S.A.,3.75, ,Dominican Republic
1020,1020,Manifesto Cacao,Colombia,1331,2014,70,Colombia,2.75, ,Colombia
1021,1021,Manoa,Markham Valley,1522,2015,72,U.S.A.,3.5, ,Papua New Guinea
1022,1022,Manoa,Coto Brus,1522,2015,72,U.S.A.,3.75, ,Costa Rica
1023,1023,Manoa,"Waiahole, O'ahu",1089,2013,72,U.S.A.,3.75, ,Hawaii
1024,1024,Manoa,"Liberia, #174",1003,2012,72,U.S.A.,3.25, ,Liberia
1025,1025,Manoa,"Hamakua, Hawaiian Crown, #176",1007,2012,72,U.S.A.,2.75, ,Hawaii
1026,1026,Manoa,Piura,1007,2012,72,U.S.A.,3.0, ,Peru
1027,1027,Manoa,"Oahu, Winward, #151, Maunawili district",1007,2012,72,U.S.A.,3.25, ,Hawaii
1028,1028,Manufaktura Czekolady,Johe,1844,2016,70,Poland,3.75, ,Nicaragua
1029,1029,Manufaktura Czekolady,Peru,1848,2016,70,Poland,3.5, ,Peru
1030,1030,Manufaktura Czekolady,Porcelana,1255,2014,70,Poland,3.75,Criollo,Venezuela
1031,1031,Manufaktura Czekolady,Kolumbia,1279,2014,85,Poland,3.5, ,Colombia
1032,1032,Manufaktura Czekolady,Grand Cru Dominican Republic,871,2012,70,Poland,3.25, ,Dominican Republic
1033,1033,Manufaktura Czekolady,Grand Cru Ghana,871,2012,70,Poland,3.5,Forastero,Ghana
1034,1034,Manufaktura Czekolady,Grand Cru Ecuador,875,2012,70,Poland,3.25, ,Ecuador
1035,1035,Map Chocolate,"Ben Tre, Surprise Valley",1896,2016,75,U.S.A.,3.25,Trinitario,Vietnam
1036,1036,Map Chocolate,"ROIG, 2014",1474,2015,70,U.S.A.,3.5,"Criollo, Trinitario",Dominican Republic
1037,1037,Map Chocolate,"Maranon, 2014",1474,2015,62,U.S.A.,3.5,Forastero (Nacional),Peru
1038,1038,Map Chocolate,Ecuador,1478,2015,70,U.S.A.,3.5,Trinitario,Ecuador
1039,1039,Map Chocolate,"San Juan Estate, Cherry Blossoms at Night",1606,2015,70,U.S.A.,2.75,Trinitario,Trinidad
1040,1040,Map Chocolate,"A case of the Xerces Blues, triple roast",1606,2015,70,U.S.A.,3.5, ,Nicaragua
1041,1041,Map Chocolate,"Tumbes, Dear Mr. Finley, 2014",1606,2015,68,U.S.A.,3.5,Criollo,Peru
1042,1042,Map Chocolate,Colombia,1610,2015,75,U.S.A.,2.75, ,Colombia
1043,1043,Map Chocolate,"Kakoa Kamili, Both Man & Bird & Beast",1610,2015,72,U.S.A.,3.0, ,Tanzania
1044,1044,Map Chocolate,Le Chocolat Chaud,1634,2015,78,U.S.A.,3.5, ,Honduras
1045,1045,Marana,Piura,1872,2016,70,Peru,3.0, ,Peru
1046,1046,Marana,Cusco,1884,2016,70,Peru,2.75, ,Peru
1047,1047,Marana,San Martin,1884,2016,70,Peru,3.0, ,Peru
1048,1048,Marigold's Finest,Cacao Nib Crunch,1808,2016,75,Canada,3.25, , 
1049,1049,Marou,"Tan Phu Dong Island, Heart of Darkness",1650,2015,85,Vietnam,3.25,Trinitario,Vietnam
1050,1050,Marou,Ben Tre,1650,2015,68,Vietnam,3.5,Trinitario,Vietnam
1051,1051,Marou,"Dak Lak, Batch 2451",1650,2015,70,Vietnam,3.75,Trinitario,Vietnam
1052,1052,Marou,"Tan Phu Dong, Treasure Island",1149,2013,75,Vietnam,3.5,Trinitario,Vietnam
1053,1053,Marou,Ba Ria,845,2012,76,Vietnam,3.5,Trinitario,Vietnam
1054,1054,Marou,Dong Nai,845,2012,72,Vietnam,3.5,Trinitario,Vietnam
1055,1055,Marou,"Tien Giang, Gao Co-op",845,2012,70,Vietnam,3.5,Trinitario,Vietnam
1056,1056,Marou,Ben Tre,849,2012,78,Vietnam,3.5,Trinitario,Vietnam
1057,1057,Marou,Tien Giang,895,2012,80,Vietnam,3.0,Trinitario,Vietnam
1058,1058,Marou,Lam Dong,955,2012,74,Vietnam,3.5,Trinitario,Vietnam
1059,1059,Mars,"Matina 1-6, prototype",537,2010,65,U.S.A.,3.0, ,Costa Rica
1060,1060,Mars,Ivory Coast,544,2010,65,U.S.A.,3.0, ,Ivory Coast
1061,1061,Mars,Nigeria,544,2010,65,U.S.A.,3.25, ,Nigeria
1062,1062,Mars,"Ghana, prototype",544,2010,65,U.S.A.,3.5,Forastero,Ghana
1063,1063,Marsatta,Dominican Republic,1189,2013,74,U.S.A.,2.25, ,Dominican Republic
1064,1064,Marsatta,Dominican Republic,1189,2013,89,U.S.A.,2.5, ,Dominican Republic
1065,1065,Martin Mayer,Alto Beni,1836,2016,76,Austria,2.75, ,Bolivia
1066,1066,Martin Mayer,Pisa,1836,2016,82,Austria,3.0, ,Haiti
1067,1067,Martin Mayer,Tumaco,1836,2016,74,Austria,3.25, ,Colombia
1068,1068,Mast Brothers,Guatemala,1450,2015,76,U.S.A.,3.0, ,Guatemala
1069,1069,Mast Brothers,Tanzania,1450,2015,74,U.S.A.,3.25, ,Tanzania
1070,1070,Mast Brothers,French Laundry 20th Anniversary,1359,2014,75,U.S.A.,3.75,Blend,"Peru, Belize"
1071,1071,Mast Brothers,Shake Shack,959,2012,73,U.S.A.,3.5,Blend,"Peru, Mad., Dom. Rep."
1072,1072,Mast Brothers,Madagascar,999,2012,72,U.S.A.,2.5,Trinitario,
1073,1073,Mast Brothers,Chuao,999,2012,73,U.S.A.,2.75,Trinitario,Venezuela
1074,1074,Mast Brothers,Brooklyn Blend,672,2011,72,U.S.A.,3.5, , 
1075,1075,Mast Brothers,"Chuao, Med. Roast",701,2011,76,U.S.A.,3.0,Trinitario,Venezuela
1076,1076,Mast Brothers,"Chuao, Dark Roast",709,2011,70,U.S.A.,3.0,Trinitario,Venezuela
1077,1077,Mast Brothers,"Chuao, Light Roast",713,2011,81,U.S.A.,2.75,Trinitario,Venezuela
1078,1078,Mast Brothers,Moho River,773,2011,70,U.S.A.,3.5,Trinitario,Belize
1079,1079,Mast Brothers,Papua New Guinea,777,2011,71,U.S.A.,2.75, ,Papua New Guinea
1080,1080,Mast Brothers,San Martin,777,2011,75,U.S.A.,3.0, ,Peru
1081,1081,Mast Brothers,Conacado,777,2011,73,U.S.A.,3.25, ,Dominican Republic
1082,1082,Mast Brothers,"La Red de Guanconejo, N. Highlands coop",777,2011,74,U.S.A.,3.75, ,Dominican Republic
1083,1083,Mast Brothers,Patanemo,572,2010,81,U.S.A.,2.75,Criollo,Venezuela
1084,1084,Mast Brothers,Ocumare de la Costa,572,2010,75,U.S.A.,3.0, ,Venezuela
1085,1085,Mast Brothers,"Dominican Republic, Coop",572,2010,70,U.S.A.,3.25, ,Dominican Republic
1086,1086,Matale,"Malekula P., 2013",1177,2013,72,Australia,3.5,Trinitario,Vanuatu
1087,1087,Matale,"Somia, 2013",1177,2013,68,Australia,4.0,Trinitario,Madagascar
1088,1088,Matale,"Kulili P., 2013",1177,2013,74,Australia,4.0,Trinitario,Papua New Guinea
1089,1089,Matale,Blend,1181,2013,70,Australia,3.75,Trinitario,"PNG, Vanuatu, Mad"
1090,1090,Maverick,Maya Mountain,1367,2014,70,U.S.A.,3.25,Trinitario,Belize
1091,1091,Maverick,Elvesia,1367,2014,70,U.S.A.,3.25, ,Dominican Republic
1092,1092,Maverick,Tumbes,1430,2014,82,U.S.A.,3.25,Criollo,Peru
1093,1093,Maverick,"Morropon, Norandiono Coop, Piura",1430,2014,63,U.S.A.,3.5,Criollo,Peru
1094,1094,Mayacama,Hispaniola,1728,2016,72,U.S.A.,3.0, ,Domincan Republic
1095,1095,Meadowlands,Bolivia,1287,2014,70,U.S.A.,2.5, ,Bolivia
1096,1096,Meadowlands,Venezuela,1287,2014,70,U.S.A.,2.75, ,Venezuela
1097,1097,Meadowlands,Belize,1287,2014,70,U.S.A.,3.0,Trinitario,Belize
1098,1098,Meadowlands,"Nicaragua, w/ inbs",1291,2014,70,U.S.A.,3.0, ,Nicaragua
1099,1099,Meadowlands,Dominican Republic,1291,2014,70,U.S.A.,3.5, ,Dominican Republic
1100,1100,Menakao (aka Cinagra),Madagascar,837,2012,80,Madagascar,2.5,Trinitario,Madagascar
1101,1101,Menakao (aka Cinagra),Madagascar,841,2012,72,Madagascar,2.5,Trinitario,Madagascar
1102,1102,Mesocacao,El Salvador,1494,2015,80,Honduras,2.75, ,El Salvador
1103,1103,Mesocacao,El Salvador,1494,2015,70,Honduras,3.0, ,El Salvador
1104,1104,Mesocacao,Honduras,1347,2014,80,Honduras,3.25, ,Honduras
1105,1105,Mesocacao,Honduras,1347,2014,70,Honduras,3.5, ,Honduras
1106,1106,Mesocacao,"La Tronca, Matagalpa",1351,2014,70,Honduras,3.25, ,Nicaragua
1107,1107,Mesocacao,"La Tronca, Matagalpa",1351,2014,80,Honduras,3.5, ,Nicaragua
1108,1108,Metiisto,"Fazenda Sempre Firme P., Bahia",1267,2014,70,Sweden,3.0, ,Brazil
1109,1109,Metiisto,Akesson Estate,1267,2014,72,Sweden,3.5,Trinitario,Madagascar
1110,1110,Metropolitan,South America,1688,2015,70,Amsterdam,3.5,Trinitario,South America
1111,1111,Michel Cluizel,"Chiapas, Mokaya P.",963,2012,66,France,3.75, ,Mexico
1112,1112,Michel Cluizel,"Carenero Superior, Concepcion",117,2007,66,France,3.5,Trinitario,Venezuela
1113,1113,Michel Cluizel,Vila Gracinda,135,2007,67,France,3.5,Forastero,Sao Tome
1114,1114,Michel Cluizel,Carre Amer,24,2006,60,France,2.0, , 
1115,1115,Michel Cluizel,Carre Grand Noir,24,2006,85,France,2.0, , 
1116,1116,Michel Cluizel,Tamarina,24,2006,70,France,3.0,Forastero,Sao Tome
1117,1117,Michel Cluizel,Los Ancones P.,24,2006,67,France,4.0, ,Dominican Republic
1118,1118,Michel Cluizel,Mangaro P.,24,2006,65,France,4.0,Trinitario,Madagascar
1119,1119,Michel Cluizel,Maralumi P.,24,2006,64,France,4.0, ,Papua New Guinea
1120,1120,Michel Cluizel,Noir Infini,81,2006,99,France,2.0, , 
1121,1121,Middlebury,Maya Mountain,1490,2015,80,U.S.A.,3.5,Trinitario,Belize
1122,1122,Middlebury,San Juan Estate,1490,2015,70,U.S.A.,3.5,Trinitario,Trinidad
1123,1123,Middlebury,Oko Caribe,1490,2015,75,U.S.A.,3.75, ,Dominican Republic
1124,1124,Middlebury,"Patanemo, Epoch, Donaldo",1490,2015,75,U.S.A.,3.75, ,Venezuela
1125,1125,Middlebury,Kokoa Kamili,1538,2015,75,U.S.A.,3.25, ,Tanzania
1126,1126,Middlebury,"Matagalpa, Cacao Bisiesto",1538,2015,70,U.S.A.,3.5, ,Nicaragua
1127,1127,Middlebury,La Red,1117,2013,75,U.S.A.,2.5, ,Dominican Republic
1128,1128,Middlebury,Belize,1117,2013,80,U.S.A.,3.25,Trinitario,Belize
1129,1129,Middlebury,Houseblend,887,2012,65,U.S.A.,1.5, , 
